ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
8035,Delhi,Delhi,Rohini,Builder_Floor,2,839,63.9,7838,2016,Unfurnished,0,4,9,2,3,3,Covered,No,,East,Owner,1 Month
8036,Delhi,Delhi,Lajpat Nagar,Apartment,2,778,65.58,8548,2007,Unfurnished,1,5,18,8,2,1,Covered,Yes,"Clubhouse, Community Hall, CCTV",West,Owner,Immediate
8037,Delhi,Delhi,Rohini,Builder_Floor,4,1790,108.47,5964,2007,Furnished,0,2,18,3,1,1,Open,Yes,"Pool, Playground, Lift, Gym",West,Owner,Immediate
8038,Delhi,Delhi,Dwarka,Apartment,3,1237,80.64,6152,2020,Unfurnished,4,8,5,2,1,3,Covered,Yes,Power Backup,West,Owner,3+ Months
8039,Delhi,Delhi,Rohini,Apartment,4,1582,127.12,7986,1999,Semi-Furnished,0,5,26,2,1,3,Covered,Yes,"Pool, CCTV",East,Owner,Immediate
8040,Delhi,Delhi,Rohini,Apartment,2,785,71.8,7932,2014,Furnished,1,5,11,3,4,3,Covered,Yes,"Power Backup, CCTV",East,Agent,3+ Months
8041,Delhi,Delhi,Saket,Independent_House,3,1562,178.58,12394,2005,Semi-Furnished,1,3,20,5,0,2,Covered,Yes,Garden,West,Owner,Immediate
8042,Delhi,Delhi,Pitampura,Apartment,4,1656,98.79,5750,2008,Semi-Furnished,1,5,17,2,2,1,Open,Yes,"Garden, Community Hall",North,Agent,Immediate
8043,Delhi,Delhi,Janakpuri,Apartment,2,708,40.26,5640,2024,Unfurnished,0,1,1,2,2,1,Covered,No,"Pool, Clubhouse",West,Owner,3+ Months
8044,Delhi,Delhi,South Extension,Apartment,3,1467,263.07,16569,2006,Furnished,1,2,19,2,1,2,No,Yes,Garden,South,Owner,2 Months
8045,Delhi,Delhi,Mayur Vihar,Apartment,2,922,42.42,5241,1990,Semi-Furnished,0,1,35,1,1,1,Open,Yes,"Lift, CCTV, Community Hall, Playground",North,Owner,Immediate
8046,Delhi,Delhi,Punjabi Bagh,Builder_Floor,2,1209,101.57,9477,1992,Semi-Furnished,4,9,33,1,3,1,Open,No,"Clubhouse, Garden, Community Hall",East,Builder,1 Month
8047,Delhi,Delhi,Mayur Vihar,Apartment,2,801,49.19,6011,2018,Semi-Furnished,0,5,7,3,1,3,Open,Yes,"Garden, Clubhouse, Lift",North,Agent,Immediate
8048,Delhi,Delhi,Dwarka,Builder_Floor,3,1441,91.37,6113,2009,Furnished,0,5,16,2,2,1,Open,Yes,"Community Hall, Playground",West,Owner,Immediate
8049,Delhi,Delhi,Connaught Place,Independent_House,2,813,178.79,24189,1998,Unfurnished,1,6,27,2,0,3,Covered,No,"Playground, Pool",South,Builder,2 Months
8050,Delhi,Delhi,Punjabi Bagh,Builder_Floor,3,1277,102.17,10000,1994,Unfurnished,3,4,31,3,1,2,Open,Yes,Playground,West,Owner,2 Months
8051,Delhi,Delhi,Janakpuri,Apartment,2,968,56.38,5194,2021,Furnished,1,6,4,1,4,3,Covered,No,"Power Backup, Community Hall",North,Owner,Immediate
8052,Delhi,Delhi,Vasant Kunj,Apartment,3,1233,197.23,15587,2012,Furnished,1,4,13,1,1,2,Covered,Yes,"Power Backup, Gym",West,Owner,Immediate
8053,Delhi,Delhi,Punjabi Bagh,Independent_House,4,1983,213.51,10928,2010,Semi-Furnished,0,5,15,6,3,1,Open,Yes,"Gym, Garden, Playground",East,Agent,Immediate
8054,Delhi,Delhi,Punjabi Bagh,Apartment,2,979,102.96,10127,2008,Furnished,2,7,17,1,4,1,Covered,Yes,"Pool, Garden",South,Owner,Immediate
8055,Delhi,Delhi,Rohini,Independent_House,5,2483,113.99,5077,2005,Unfurnished,5,5,20,1,1,2,Open,No,,North,Builder,Immediate
8056,Delhi,Delhi,Greater Kailash,Apartment,2,905,139.3,16825,2007,Unfurnished,2,3,18,2,5,2,Covered,Yes,"Playground, Gym",East,Owner,Immediate
8057,Delhi,Delhi,Karol Bagh,Builder_Floor,2,1049,84.76,8494,2020,Unfurnished,1,2,5,3,2,2,No,Yes,Power Backup,South,Owner,1 Month
8058,Delhi,Delhi,Mayur Vihar,Apartment,3,1330,59.06,5143,2007,Semi-Furnished,2,5,18,4,1,2,Covered,Yes,Garden,West,Owner,2 Months
8059,Delhi,Delhi,Mayur Vihar,Apartment,4,1691,122.34,7093,2006,Semi-Furnished,5,6,19,1,2,1,No,No,"Community Hall, Garden, Power Backup",South,Owner,Immediate
8060,Delhi,Delhi,Dwarka,Apartment,2,1023,47.56,5070,2008,Unfurnished,1,4,17,1,3,1,Open,Yes,"Garden, Playground",East,Agent,Immediate
8061,Delhi,Delhi,Janakpuri,Independent_House,2,924,67.8,7420,2016,Semi-Furnished,0,4,9,3,0,2,Open,Yes,"Pool, Clubhouse, Power Backup, Garden",North,Owner,Immediate
8062,Delhi,Delhi,Connaught Place,Apartment,1,517,89.3,17442,2017,Unfurnished,0,1,8,2,3,3,Covered,Yes,"Power Backup, Lift, CCTV",North,Builder,1 Month
8063,Delhi,Delhi,Lajpat Nagar,Apartment,1,464,54.21,11689,1999,Furnished,0,3,26,3,4,2,Open,No,"Clubhouse, CCTV",South,Owner,Immediate
8064,Delhi,Delhi,Noida Sec 18,Apartment,3,1378,93.92,6352,2022,Semi-Furnished,1,1,3,4,3,3,Covered,Yes,"Community Hall, CCTV, Playground",North,Owner,1 Month
8065,Delhi,Delhi,Other,Apartment,2,915,39.4,4626,1995,Furnished,1,6,30,5,4,2,Open,Yes,"CCTV, Playground, Gym",East,Owner,2 Months
8066,Delhi,Delhi,Noida Sec 18,Builder_Floor,3,1373,77.84,6466,1991,Unfurnished,0,3,34,2,2,1,Covered,Yes,"Clubhouse, Playground, Garden",North,Owner,2 Months
8067,Delhi,Delhi,South Extension,Villa,2,915,118.52,15788,1990,Unfurnished,0,4,35,3,2,3,Open,Yes,"Lift, Gym",North,Builder,Immediate
8068,Delhi,Delhi,Rohini,Apartment,4,1810,108.36,6318,2006,Unfurnished,1,5,19,3,3,2,Covered,Yes,"Gym, Community Hall, CCTV, Lift",North,Owner,2 Months
8069,Delhi,Delhi,Karol Bagh,Apartment,1,524,50.44,10835,1996,Unfurnished,1,3,29,0,2,3,Open,No,Clubhouse,North,Owner,Immediate
8070,Delhi,Delhi,Dwarka,Apartment,4,2034,121.63,6015,2001,Unfurnished,3,5,24,2,2,2,Covered,Yes,"Power Backup, Community Hall",South,Owner,Immediate
8071,Delhi,Delhi,Saket,Builder_Floor,2,903,79.23,9164,2004,Furnished,2,7,21,3,3,2,Open,No,"Garden, Community Hall",East,Owner,2 Months
8072,Delhi,Delhi,Dwarka,Apartment,2,1001,48.68,5191,2000,Unfurnished,0,5,25,3,3,3,Open,Yes,"Gym, CCTV",West,Agent,Immediate
8073,Delhi,Delhi,Connaught Place,Apartment,2,888,164.71,18244,2006,Semi-Furnished,1,3,19,4,2,2,Open,Yes,,North,Owner,Immediate
8074,Delhi,Delhi,Connaught Place,Builder_Floor,4,1222,271.97,22266,2007,Semi-Furnished,1,5,18,3,1,2,Open,No,"Clubhouse, Garden",South,Owner,Immediate
8075,Delhi,Delhi,Dwarka,Builder_Floor,1,485,35.82,6864,2022,Furnished,1,2,3,4,0,3,Open,Yes,Pool,South,Agent,Immediate
8076,Delhi,Delhi,Janakpuri,Apartment,3,1310,81.68,5629,2013,Furnished,3,4,12,4,1,3,Open,Yes,"Power Backup, Pool, Gym, CCTV",West,Owner,Immediate
8077,Delhi,Delhi,Janakpuri,Builder_Floor,3,1333,105.9,7284,2021,Furnished,0,5,4,3,2,2,Covered,Yes,Power Backup,North,Owner,2 Months
8078,Delhi,Delhi,Janakpuri,Apartment,3,1195,76.8,6545,2022,Unfurnished,0,4,3,5,2,2,No,No,"CCTV, Gym",South,Owner,Immediate
8079,Delhi,Delhi,Pitampura,Independent_House,2,1171,56.74,5858,1996,Unfurnished,3,6,29,3,1,1,No,Yes,Playground,North,Owner,Immediate
8080,Delhi,Delhi,Noida Sec 18,Apartment,2,866,55.42,6908,2005,Unfurnished,1,5,20,3,1,2,Open,Yes,"Community Hall, Clubhouse, Pool",North,Builder,1 Month
8081,Delhi,Delhi,Punjabi Bagh,Builder_Floor,1,473,34.95,8186,2009,Unfurnished,1,1,16,3,3,2,Covered,Yes,"Clubhouse, Lift, Power Backup",South,Owner,1 Month
8082,Delhi,Delhi,Janakpuri,Builder_Floor,4,1867,129.14,6617,2004,Furnished,3,5,21,6,2,3,Covered,Yes,Lift,East,Owner,Immediate
8083,Delhi,Delhi,Janakpuri,Apartment,3,1455,92.58,6514,2022,Unfurnished,3,4,3,2,4,2,Covered,No,"Lift, Power Backup",East,Owner,Immediate
8084,Delhi,Delhi,Karol Bagh,Apartment,3,1230,111.35,9665,1997,Furnished,0,5,28,3,1,1,Covered,No,,East,Owner,Immediate
8085,Delhi,Delhi,Dwarka,Villa,3,985,51.38,5627,2004,Unfurnished,2,2,21,2,1,1,Open,Yes,"Power Backup, Lift, CCTV",South,Owner,2 Months
8086,Delhi,Delhi,Connaught Place,Apartment,3,1218,232.52,20038,2007,Semi-Furnished,0,2,18,3,2,2,Covered,No,,South,Agent,Immediate
8087,Delhi,Delhi,Pitampura,Builder_Floor,1,552,38.8,7897,1993,Furnished,1,1,32,1,2,2,No,No,"Community Hall, Power Backup",East,Owner,Immediate
8088,Delhi,Delhi,Karol Bagh,Apartment,1,579,47.98,8015,2012,Semi-Furnished,1,5,13,3,0,3,Covered,Yes,"Pool, CCTV, Community Hall, Gym",East,Owner,1 Month
8089,Delhi,Delhi,Gurgaon MG Road,Apartment,2,753,63.11,9312,2004,Unfurnished,2,6,21,0,1,1,No,No,"Gym, CCTV, Clubhouse, Lift",South,Owner,Immediate
8090,Delhi,Delhi,Other,Builder_Floor,2,842,28.27,3877,1990,Unfurnished,2,5,35,2,3,2,Covered,No,"Pool, Playground",West,Owner,Immediate
8091,Delhi,Delhi,Lajpat Nagar,Apartment,3,1417,161.41,11670,1995,Furnished,3,3,30,5,2,2,Covered,No,"CCTV, Lift",North,Agent,3+ Months
8092,Delhi,Delhi,Connaught Place,Apartment,3,1362,150.91,12066,2003,Unfurnished,0,5,22,7,2,2,Open,No,"Power Backup, Clubhouse, Pool",South,Owner,3+ Months
8093,Delhi,Delhi,Noida Sec 18,Apartment,1,485,27.79,6499,1996,Unfurnished,0,4,29,2,4,1,Covered,No,,West,Owner,Immediate
8094,Delhi,Delhi,Karol Bagh,Builder_Floor,2,964,95.59,8533,2024,Furnished,0,4,1,4,1,3,Covered,Yes,"CCTV, Clubhouse",West,Owner,Immediate
8095,Delhi,Delhi,Saket,Apartment,4,1424,181.88,12767,2014,Semi-Furnished,3,7,11,1,2,2,Covered,Yes,CCTV,West,Builder,1 Month
8096,Delhi,Delhi,Saket,Apartment,3,1286,118.64,9618,2002,Furnished,2,5,23,4,3,2,Covered,Yes,,West,Owner,Immediate
8097,Delhi,Delhi,Lajpat Nagar,Builder_Floor,3,1199,135.01,10217,2023,Furnished,3,5,2,3,5,2,Covered,No,"Playground, Power Backup, Community Hall",North,Owner,Immediate
8098,Delhi,Delhi,Lajpat Nagar,Builder_Floor,4,1964,186.22,9957,1990,Furnished,5,6,35,2,5,2,Open,No,Lift,East,Owner,1 Month
8099,Delhi,Delhi,Connaught Place,Apartment,3,1096,182.49,17187,2016,Unfurnished,3,8,9,5,0,2,Open,Yes,Lift,West,Owner,Immediate
8100,Delhi,Delhi,Dwarka,Villa,3,1237,80.91,6643,2016,Unfurnished,4,8,9,4,3,3,Open,No,Power Backup,West,Owner,1 Month
8101,Delhi,Delhi,Greater Kailash,Apartment,3,1357,153.21,12562,1995,Unfurnished,1,4,30,2,6,3,Covered,Yes,"Power Backup, Garden, Pool",West,Owner,Immediate
8102,Delhi,Delhi,Noida Sec 18,Apartment,2,865,41.49,5505,1990,Unfurnished,1,5,35,4,0,1,Covered,No,Clubhouse,East,Owner,1 Month
8103,Delhi,Delhi,Punjabi Bagh,Builder_Floor,2,1104,84.57,8718,2010,Unfurnished,2,7,15,3,2,1,Open,No,,East,Owner,Immediate
8104,Delhi,Delhi,Connaught Place,Apartment,3,1380,244.24,15581,2015,Furnished,4,4,10,4,2,2,No,No,Clubhouse,West,Owner,Immediate
8105,Delhi,Delhi,Lajpat Nagar,Apartment,3,1197,116.19,9852,1992,Semi-Furnished,0,2,33,3,1,2,Open,Yes,Playground,East,Owner,Immediate
8106,Delhi,Delhi,Karol Bagh,Apartment,3,1163,116.99,10422,2018,Unfurnished,2,2,7,4,2,2,No,No,Community Hall,East,Owner,Immediate
8107,Delhi,Delhi,Karol Bagh,Apartment,3,1293,110.21,9333,2011,Semi-Furnished,4,5,14,2,1,2,Covered,Yes,Playground,East,Owner,3+ Months
8108,Delhi,Delhi,Mayur Vihar,Independent_House,2,893,58.64,6723,2024,Unfurnished,0,4,1,1,1,1,Open,Yes,"Clubhouse, CCTV",West,Agent,1 Month
8109,Delhi,Delhi,Mayur Vihar,Builder_Floor,4,2038,115.08,5961,2008,Semi-Furnished,4,9,17,2,3,2,No,No,Clubhouse,East,Owner,1 Month
8110,Delhi,Delhi,Rohini,Apartment,2,1109,64.03,5430,2007,Semi-Furnished,3,8,18,1,4,2,Open,Yes,Clubhouse,West,Owner,Immediate
8111,Delhi,Delhi,Gurgaon MG Road,Builder_Floor,2,1061,125.53,11503,2024,Semi-Furnished,3,7,1,2,2,2,Covered,Yes,"Garden, Lift",West,Builder,Immediate
8112,Delhi,Delhi,Other,Apartment,1,660,20.26,3003,2015,Semi-Furnished,0,2,10,0,2,2,Open,Yes,Power Backup,East,Owner,3+ Months
8113,Delhi,Delhi,Connaught Place,Apartment,3,1442,179.76,13420,1995,Semi-Furnished,0,1,30,0,2,2,Open,No,"Power Backup, Community Hall, CCTV",East,Owner,2 Months
8114,Delhi,Delhi,Punjabi Bagh,Apartment,3,1157,110.23,10499,1996,Semi-Furnished,0,1,29,1,0,3,Covered,Yes,"Playground, Community Hall",East,Builder,Immediate
8115,Delhi,Delhi,Lajpat Nagar,Independent_House,3,1079,104.01,9925,2016,Unfurnished,1,1,9,3,0,2,Covered,No,"Playground, CCTV",East,Owner,1 Month
8116,Delhi,Delhi,Greater Kailash,Apartment,3,1172,157.95,14606,2018,Unfurnished,0,3,7,1,3,1,Open,Yes,"Community Hall, Pool, Gym",South,Agent,Immediate
8117,Delhi,Delhi,Noida Sec 18,Apartment,3,1385,76.3,5817,2012,Semi-Furnished,2,5,13,2,0,2,Covered,No,"Garden, Power Backup, Gym",South,Agent,Immediate
8118,Delhi,Delhi,South Extension,Apartment,4,1882,325.31,16779,2006,Furnished,3,4,19,4,1,2,Open,Yes,,South,Owner,Immediate
8119,Delhi,Delhi,Pitampura,Builder_Floor,4,2015,101.2,5010,2015,Semi-Furnished,5,5,10,5,2,2,Open,Yes,"Pool, Garden, Power Backup",East,Owner,Immediate
8120,Delhi,Delhi,Vasant Kunj,Apartment,2,910,95.03,10970,2000,Unfurnished,0,4,25,1,2,3,Covered,No,"Clubhouse, Power Backup, Gym",East,Agent,Immediate
8121,Delhi,Delhi,Pitampura,Apartment,4,1420,68.89,5363,2006,Unfurnished,2,3,19,8,1,2,No,No,"CCTV, Lift",North,Owner,Immediate
8122,Delhi,Delhi,Punjabi Bagh,Independent_House,3,1210,92.92,8820,1997,Semi-Furnished,0,4,28,6,2,2,Covered,No,"Clubhouse, Power Backup",East,Owner,Immediate
8123,Delhi,Delhi,Greater Kailash,Apartment,2,1013,140.92,14991,1996,Furnished,0,5,29,1,2,2,Open,No,Clubhouse,West,Builder,Immediate
8124,Delhi,Delhi,Dwarka,Apartment,3,1361,69.69,5439,1995,Furnished,0,3,30,3,4,2,Covered,Yes,"Pool, Lift, Garden, Community Hall",North,Owner,2 Months
8125,Delhi,Delhi,Vasant Kunj,Apartment,3,1239,126.5,10618,2019,Unfurnished,0,3,6,3,2,2,Open,No,Pool,East,Owner,1 Month
8126,Delhi,Delhi,South Extension,Apartment,2,960,117.87,12211,2017,Unfurnished,0,4,8,4,0,1,Open,Yes,Lift,West,Owner,Immediate
8127,Delhi,Delhi,Dwarka,Builder_Floor,2,908,59.15,6641,1997,Furnished,0,5,28,4,1,2,Covered,No,"Community Hall, Playground, Garden",East,Owner,1 Month
8128,Delhi,Delhi,Dwarka,Apartment,5,2140,118.38,6458,1992,Unfurnished,3,3,33,2,1,2,No,No,Lift,North,Owner,Immediate
8129,Delhi,Delhi,Janakpuri,Builder_Floor,3,1238,54.43,5286,1997,Unfurnished,1,1,28,2,2,2,Covered,No,"Pool, Power Backup",West,Builder,Immediate
8130,Delhi,Delhi,Mayur Vihar,Apartment,2,802,51.25,6477,2014,Unfurnished,2,6,11,4,5,1,Covered,No,Lift,East,Owner,Immediate
8131,Delhi,Delhi,Gurgaon MG Road,Apartment,2,906,108.5,12819,2007,Unfurnished,1,3,18,3,1,2,Covered,Yes,,East,Owner,1 Month
8132,Delhi,Delhi,Other,Apartment,2,693,26.07,3555,2013,Unfurnished,2,7,12,8,0,2,No,No,"Gym, Pool",East,Owner,Immediate
8133,Delhi,Delhi,Noida Sec 18,Apartment,4,1946,98.96,4816,2019,Unfurnished,4,6,6,2,5,2,Covered,Yes,"Clubhouse, CCTV",West,Owner,1 Month
8134,Delhi,Delhi,South Extension,Apartment,1,495,76.23,15620,2009,Semi-Furnished,1,1,16,3,4,2,Covered,No,"Garden, CCTV, Lift, Power Backup",North,Agent,1 Month
8135,Delhi,Delhi,South Extension,Apartment,4,1375,180.3,14496,2004,Semi-Furnished,4,9,21,4,4,1,Open,No,"Clubhouse, Playground, Power Backup",North,Agent,Immediate
8136,Delhi,Delhi,Saket,Apartment,3,1228,149.25,12847,2002,Unfurnished,3,4,23,1,2,3,Open,No,"Lift, Community Hall",East,Owner,1 Month
8137,Delhi,Delhi,Vasant Kunj,Apartment,4,1460,226.16,15952,2020,Unfurnished,1,5,5,2,1,2,Covered,Yes,CCTV,South,Owner,Immediate
8138,Delhi,Delhi,Janakpuri,Apartment,3,1381,103.28,7418,2014,Unfurnished,2,7,11,1,1,3,Covered,Yes,"Lift, Power Backup",South,Agent,1 Month
8139,Delhi,Delhi,South Extension,Apartment,2,1005,118.11,12037,2024,Semi-Furnished,2,6,1,3,1,1,Open,No,Clubhouse,South,Agent,Immediate
8140,Delhi,Delhi,Janakpuri,Villa,4,1766,134.27,7974,2008,Unfurnished,0,2,17,4,1,1,Covered,Yes,,West,Agent,Immediate
8141,Delhi,Delhi,Lajpat Nagar,Builder_Floor,3,976,93.38,9923,2003,Semi-Furnished,2,7,22,2,2,3,Open,Yes,"Pool, Clubhouse",South,Owner,1 Month
8142,Delhi,Delhi,Rohini,Apartment,5,2023,117.99,6183,2006,Unfurnished,4,6,19,3,2,2,Open,Yes,"CCTV, Playground, Gym",North,Agent,1 Month
8143,Delhi,Delhi,Pitampura,Apartment,2,928,64.56,7183,2004,Semi-Furnished,0,2,21,1,5,1,No,No,"Lift, CCTV",North,Owner,1 Month
8144,Delhi,Delhi,South Extension,Independent_House,3,1358,210.16,15784,2010,Furnished,3,4,15,1,0,1,Open,No,"Pool, CCTV, Lift",South,Owner,2 Months
8145,Delhi,Delhi,Janakpuri,Apartment,4,1765,90.08,5385,2022,Unfurnished,3,4,3,4,0,2,Covered,Yes,Power Backup,West,Agent,1 Month
8146,Delhi,Delhi,South Extension,Apartment,3,1386,167.79,11446,2021,Furnished,3,7,4,1,1,3,Open,Yes,Pool,East,Owner,1 Month
8147,Delhi,Delhi,Pitampura,Apartment,4,2032,151.76,7127,2018,Semi-Furnished,4,4,7,4,2,2,Covered,No,"Community Hall, Pool, Gym",North,Builder,1 Month
8148,Delhi,Delhi,Mayur Vihar,Apartment,3,1202,88.73,7473,2008,Semi-Furnished,3,7,17,3,3,3,Covered,Yes,"Lift, CCTV",East,Agent,Immediate
8149,Delhi,Delhi,Dwarka,Villa,4,1670,63.93,5012,1992,Semi-Furnished,3,8,33,1,3,2,Open,No,Lift,East,Owner,3+ Months
8150,Delhi,Delhi,Dwarka,Apartment,2,660,46.6,6975,2017,Furnished,0,5,8,6,5,3,Open,Yes,Power Backup,West,Owner,Immediate
8151,Delhi,Delhi,Noida Sec 18,Builder_Floor,3,1255,63.58,5491,2012,Unfurnished,2,3,13,2,1,1,Open,No,"Garden, CCTV, Pool",South,Owner,Immediate
8152,Delhi,Delhi,Mayur Vihar,Builder_Floor,2,1084,64.23,6396,2002,Unfurnished,2,5,23,4,3,2,Covered,No,"Gym, CCTV, Power Backup",South,Agent,Immediate
8153,Delhi,Delhi,South Extension,Apartment,3,1290,222.56,17697,2010,Unfurnished,1,6,15,5,1,2,Open,No,"Gym, Lift",East,Owner,Immediate
8154,Delhi,Delhi,Punjabi Bagh,Apartment,3,1274,76.43,7346,1995,Unfurnished,3,6,30,1,1,2,Covered,Yes,"Lift, Pool",East,Owner,Immediate
8155,Delhi,Delhi,Connaught Place,Builder_Floor,3,1148,231.63,20966,2018,Semi-Furnished,2,3,7,5,2,1,Covered,Yes,,North,Owner,Immediate
8156,Delhi,Delhi,Janakpuri,Independent_House,3,1317,84.38,5715,2023,Semi-Furnished,2,5,2,1,1,3,Covered,No,Power Backup,North,Agent,Immediate
8157,Delhi,Delhi,Other,Builder_Floor,2,975,31.78,3482,2007,Unfurnished,3,8,18,7,1,2,Covered,Yes,CCTV,East,Owner,Immediate
8158,Delhi,Delhi,Vasant Kunj,Apartment,3,1280,188.03,16783,2002,Unfurnished,2,6,23,3,2,2,Covered,Yes,"Clubhouse, Lift",East,Owner,2 Months
8159,Delhi,Delhi,Noida Sec 18,Builder_Floor,2,994,41.0,4548,2001,Unfurnished,3,4,24,3,1,2,No,No,"Playground, Power Backup",East,Owner,1 Month
8160,Delhi,Delhi,Lajpat Nagar,Apartment,3,1491,175.33,11667,2016,Semi-Furnished,3,3,9,5,2,1,Covered,No,"Pool, CCTV",West,Owner,Immediate
8161,Delhi,Delhi,Lajpat Nagar,Builder_Floor,3,1262,103.39,8442,2011,Unfurnished,1,2,14,2,3,2,No,Yes,CCTV,South,Owner,Immediate
8162,Delhi,Delhi,Gurgaon MG Road,Independent_House,2,893,92.64,12079,1996,Unfurnished,0,1,29,3,1,2,Covered,No,"Pool, Power Backup",South,Owner,2 Months
8163,Delhi,Delhi,South Extension,Apartment,3,1159,177.24,17574,1997,Unfurnished,3,3,28,4,1,2,Open,No,"Garden, CCTV",West,Agent,3+ Months
8164,Delhi,Delhi,Pitampura,Builder_Floor,1,498,34.97,7449,1991,Furnished,1,2,34,3,5,2,Covered,Yes,"Pool, Garden",North,Builder,Immediate
8165,Delhi,Delhi,South Extension,Apartment,5,1777,259.44,14580,1996,Furnished,3,4,29,2,0,2,Open,Yes,"Lift, Power Backup, Community Hall, Gym",West,Agent,2 Months
8166,Delhi,Delhi,Lajpat Nagar,Apartment,4,1652,162.95,10970,1997,Unfurnished,0,4,28,1,3,3,Covered,No,"Gym, Community Hall, Pool",East,Owner,Immediate
8167,Delhi,Delhi,Janakpuri,Villa,2,935,54.9,6344,2011,Unfurnished,0,5,14,6,3,3,No,Yes,"Clubhouse, CCTV",East,Owner,Immediate
8168,Delhi,Delhi,Karol Bagh,Apartment,4,1423,117.17,8110,2020,Furnished,2,2,5,1,4,1,Covered,Yes,CCTV,South,Owner,2 Months
8169,Delhi,Delhi,Saket,Builder_Floor,3,1608,123.42,9037,2016,Unfurnished,4,4,9,5,0,1,Covered,No,"Playground, CCTV, Community Hall, Clubhouse",East,Agent,Immediate
8170,Delhi,Delhi,South Extension,Independent_House,1,554,65.22,11974,1998,Furnished,0,3,27,4,3,2,Open,Yes,"Gym, Playground",South,Owner,Immediate
8171,Delhi,Delhi,Pitampura,Apartment,2,883,60.45,6695,2012,Unfurnished,1,5,13,4,2,1,Covered,Yes,"Garden, CCTV, Gym",North,Owner,Immediate
8172,Delhi,Delhi,Mayur Vihar,Apartment,4,1695,98.69,6744,1999,Furnished,0,1,26,4,4,2,Covered,Yes,"Playground, Power Backup",West,Owner,Immediate
8173,Delhi,Delhi,Other,Independent_House,5,2521,97.6,4237,1999,Unfurnished,8,10,26,3,3,2,No,Yes,Community Hall,South,Builder,Immediate
8174,Delhi,Delhi,Janakpuri,Apartment,3,1337,69.08,5434,2012,Unfurnished,0,4,13,4,1,2,Open,Yes,"Power Backup, Playground, Garden",North,Builder,Immediate
8175,Delhi,Delhi,Karol Bagh,Apartment,4,1317,118.85,10639,1992,Semi-Furnished,2,5,33,6,2,1,Open,Yes,"Community Hall, Clubhouse, Garden",East,Agent,Immediate
8176,Delhi,Delhi,Dwarka,Apartment,2,935,56.36,6394,2020,Unfurnished,0,1,5,1,0,1,Covered,Yes,"Garden, Pool",West,Owner,1 Month
8177,Delhi,Delhi,Janakpuri,Apartment,4,1983,136.13,7291,2013,Unfurnished,6,7,12,2,2,2,Open,Yes,"Playground, Lift, Gym",East,Agent,Immediate
8178,Delhi,Delhi,Mayur Vihar,Apartment,3,1334,55.68,5095,1990,Unfurnished,2,5,35,1,1,2,No,No,"Clubhouse, Power Backup",West,Owner,1 Month
8179,Delhi,Delhi,Vasant Kunj,Independent_House,3,1230,171.69,15200,2011,Unfurnished,0,2,14,0,2,3,Open,Yes,"CCTV, Garden",South,Owner,Immediate
8180,Delhi,Delhi,Greater Kailash,Apartment,2,929,200.57,21835,1998,Furnished,2,4,27,7,1,2,Open,Yes,Pool,West,Owner,3+ Months
8181,Delhi,Delhi,Noida Sec 18,Apartment,3,1060,68.38,5985,2023,Unfurnished,0,4,2,1,2,3,Covered,No,"Pool, Community Hall",East,Owner,Immediate
8182,Delhi,Delhi,Other,Villa,4,2113,87.37,4759,1994,Unfurnished,4,5,31,1,0,2,Open,Yes,Lift,North,Agent,1 Month
8183,Delhi,Delhi,Punjabi Bagh,Apartment,4,2128,206.71,10891,2001,Unfurnished,2,6,24,1,3,2,Covered,Yes,,North,Agent,Immediate
8184,Delhi,Delhi,Greater Kailash,Builder_Floor,3,1588,257.9,18798,1991,Unfurnished,4,5,34,4,3,3,Covered,Yes,"CCTV, Lift",South,Owner,Immediate
8185,Delhi,Delhi,Karol Bagh,Apartment,2,750,74.65,10655,2013,Unfurnished,2,3,12,2,0,1,Covered,Yes,"Gym, Lift",South,Owner,Immediate
8186,Delhi,Delhi,Karol Bagh,Villa,3,1288,85.2,8627,1990,Unfurnished,2,2,35,1,3,1,Open,Yes,"Playground, Gym, Clubhouse",West,Agent,Immediate
8187,Delhi,Delhi,Pitampura,Independent_House,2,1070,50.09,5716,1990,Semi-Furnished,0,2,35,3,4,2,No,No,"Gym, Garden",South,Owner,2 Months
8188,Delhi,Delhi,Vasant Kunj,Builder_Floor,4,2088,277.1,13561,2014,Semi-Furnished,3,8,11,0,0,3,Covered,No,"Clubhouse, Playground",North,Owner,3+ Months
8189,Delhi,Delhi,Gurgaon MG Road,Builder_Floor,3,1186,122.33,10193,2017,Semi-Furnished,1,6,8,3,1,3,Covered,No,Power Backup,North,Agent,Immediate
8190,Delhi,Delhi,Noida Sec 18,Apartment,2,827,48.43,6773,1992,Semi-Furnished,2,3,33,2,3,1,Open,Yes,Clubhouse,South,Owner,Immediate
8191,Delhi,Delhi,Vasant Kunj,Apartment,4,1740,170.41,10745,2016,Unfurnished,1,5,9,3,2,1,Open,No,"Gym, CCTV, Playground",West,Agent,Immediate
8192,Delhi,Delhi,Vasant Kunj,Villa,2,969,129.25,16948,1995,Unfurnished,3,7,30,3,2,1,No,Yes,"Lift, Power Backup",North,Owner,Immediate
